"","Country","Region","Code","Date","Sex","Age","AgeInt","Metric","Measure","Value"
"1167","Spain","Valencia","ES_VC11.05.2020","11.05.2020","m","60",10,"Count","Deaths",99
"1168","Spain","Valencia","ES_VC11.05.2020","11.05.2020","m","70",10,"Count","Deaths",252
"1169","Spain","Valencia","ES_VC11.05.2020","11.05.2020","m","80",10,"Count","Deaths",277
"1170","Spain","Valencia","ES_VC11.05.2020","11.05.2020","m","90",15,"Count","Deaths",89
"1171","Spain","Valencia","ES_VC11.05.2020","11.05.2020","f","0",10,"Count","Deaths",0
"1172","Spain","Valencia","ES_VC11.05.2020","11.05.2020","f","10",10,"Count","Deaths",1
"1173","Spain","Valencia","ES_VC11.05.2020","11.05.2020","f","20",10,"Count","Deaths",0
"1174","Spain","Valencia","ES_VC11.05.2020","11.05.2020","f","30",10,"Count","Deaths",1
"1175","Spain","Valencia","ES_VC11.05.2020","11.05.2020","f","40",10,"Count","Deaths",3
"1176","Spain","Valencia","ES_VC11.05.2020","11.05.2020","f","50",10,"Count","Deaths",11
"1177","Spain","Valencia","ES_VC11.05.2020","11.05.2020","f","60",10,"Count","Deaths",39
"1178","Spain","Valencia","ES_VC11.05.2020","11.05.2020","f","70",10,"Count","Deaths",117
"1179","Spain","Valencia","ES_VC11.05.2020","11.05.2020","f","80",10,"Count","Deaths",272
"1180","Spain","Valencia","ES_VC11.05.2020","11.05.2020","f","90",15,"Count","Deaths",150
"1181","Spain","Valencia","ES_VC11.05.2020","11.05.2020","m","0",10,"Count","Cases",46
"1182","Spain","Valencia","ES_VC11.05.2020","11.05.2020","m","10",10,"Count","Cases",54
"1183","Spain","Valencia","ES_VC11.05.2020","11.05.2020","m","20",10,"Count","Cases",291
"1184","Spain","Valencia","ES_VC11.05.2020","11.05.2020","m","30",10,"Count","Cases",616
"1185","Spain","Valencia","ES_VC11.05.2020","11.05.2020","m","40",10,"Count","Cases",918
"1186","Spain","Valencia","ES_VC11.05.2020","11.05.2020","m","50",10,"Count","Cases",1088
"1187","Spain","Valencia","ES_VC11.05.2020","11.05.2020","m","60",10,"Count","Cases",1124
"1188","Spain","Valencia","ES_VC11.05.2020","11.05.2020","m","70",10,"Count","Cases",1054
"1189","Spain","Valencia","ES_VC11.05.2020","11.05.2020","m","80",10,"Count","Cases",779
"1190","Spain","Valencia","ES_VC11.05.2020","11.05.2020","m","90",15,"Count","Cases",215
"1191","Spain","Valencia","ES_VC11.05.2020","11.05.2020","f","0",10,"Count","Cases",40
"1192","Spain","Valencia","ES_VC11.05.2020","11.05.2020","f","10",10,"Count","Cases",68
"1193","Spain","Valencia","ES_VC11.05.2020","11.05.2020","f","20",10,"Count","Cases",556
"1194","Spain","Valencia","ES_VC11.05.2020","11.05.2020","f","30",10,"Count","Cases",901
"1195","Spain","Valencia","ES_VC11.05.2020","11.05.2020","f","40",10,"Count","Cases",1213
"1196","Spain","Valencia","ES_VC11.05.2020","11.05.2020","f","50",10,"Count","Cases",1407
"1197","Spain","Valencia","ES_VC11.05.2020","11.05.2020","f","60",10,"Count","Cases",1043
"1198","Spain","Valencia","ES_VC11.05.2020","11.05.2020","f","70",10,"Count","Cases",869
"1199","Spain","Valencia","ES_VC11.05.2020","11.05.2020","f","80",10,"Count","Cases",1088
"1200","Spain","Valencia","ES_VC11.05.2020","11.05.2020","f","90",15,"Count","Cases",562
"1201","Spain","Valencia","ES_VC12.05.2020","12.05.2020","m","0",10,"Count","Deaths",0
"1202","Spain","Valencia","ES_VC12.05.2020","12.05.2020","m","10",10,"Count","Deaths",0
"1203","Spain","Valencia","ES_VC12.05.2020","12.05.2020","m","20",10,"Count","Deaths",1
"1204","Spain","Valencia","ES_VC12.05.2020","12.05.2020","m","30",10,"Count","Deaths",6
"1205","Spain","Valencia","ES_VC12.05.2020","12.05.2020","m","40",10,"Count","Deaths",6
"1206","Spain","Valencia","ES_VC12.05.2020","12.05.2020","m","50",10,"Count","Deaths",27
"1207","Spain","Valencia","ES_VC12.05.2020","12.05.2020","m","60",10,"Count","Deaths",99
"1208","Spain","Valencia","ES_VC12.05.2020","12.05.2020","m","70",10,"Count","Deaths",252
"1209","Spain","Valencia","ES_VC12.05.2020","12.05.2020","m","80",10,"Count","Deaths",278
"1210","Spain","Valencia","ES_VC12.05.2020","12.05.2020","m","90",15,"Count","Deaths",89
"1211","Spain","Valencia","ES_VC12.05.2020","12.05.2020","f","0",10,"Count","Deaths",0
"1212","Spain","Valencia","ES_VC12.05.2020","12.05.2020","f","10",10,"Count","Deaths",1
"1213","Spain","Valencia","ES_VC12.05.2020","12.05.2020","f","20",10,"Count","Deaths",0
"1214","Spain","Valencia","ES_VC12.05.2020","12.05.2020","f","30",10,"Count","Deaths",1
"1215","Spain","Valencia","ES_VC12.05.2020","12.05.2020","f","40",10,"Count","Deaths",3
"1216","Spain","Valencia","ES_VC12.05.2020","12.05.2020","f","50",10,"Count","Deaths",12
"1217","Spain","Valencia","ES_VC12.05.2020","12.05.2020","f","60",10,"Count","Deaths",39
"1218","Spain","Valencia","ES_VC12.05.2020","12.05.2020","f","70",10,"Count","Deaths",118
"1219","Spain","Valencia","ES_VC12.05.2020","12.05.2020","f","80",10,"Count","Deaths",272
"1220","Spain","Valencia","ES_VC12.05.2020","12.05.2020","f","90",15,"Count","Deaths",151
"1221","Spain","Valencia","ES_VC12.05.2020","12.05.2020","m","0",10,"Count","Cases",48
"1222","Spain","Valencia","ES_VC12.05.2020","12.05.2020","m","10",10,"Count","Cases",56
"1223","Spain","Valencia","ES_VC12.05.2020","12.05.2020","m","20",10,"Count","Cases",297
"1224","Spain","Valencia","ES_VC12.05.2020","12.05.2020","m","30",10,"Count","Cases",619
"1225","Spain","Valencia","ES_VC12.05.2020","12.05.2020","m","40",10,"Count","Cases",928
"1226","Spain","Valencia","ES_VC12.05.2020","12.05.2020","m","50",10,"Count","Cases",1097
"1227","Spain","Valencia","ES_VC12.05.2020","12.05.2020","m","60",10,"Count","Cases",1130
"1228","Spain","Valencia","ES_VC12.05.2020","12.05.2020","m","70",10,"Count","Cases",1056
"1229","Spain","Valencia","ES_VC12.05.2020","12.05.2020","m","80",10,"Count","Cases",782
"1230","Spain","Valencia","ES_VC12.05.2020","12.05.2020","m","90",15,"Count","Cases",215
"1231","Spain","Valencia","ES_VC12.05.2020","12.05.2020","f","0",10,"Count","Cases",40
"1232","Spain","Valencia","ES_VC12.05.2020","12.05.2020","f","10",10,"Count","Cases",68
"1233","Spain","Valencia","ES_VC12.05.2020","12.05.2020","f","20",10,"Count","Cases",565
"1234","Spain","Valencia","ES_VC12.05.2020","12.05.2020","f","30",10,"Count","Cases",910
"1235","Spain","Valencia","ES_VC12.05.2020","12.05.2020","f","40",10,"Count","Cases",1229
"1236","Spain","Valencia","ES_VC12.05.2020","12.05.2020","f","50",10,"Count","Cases",1420
"1237","Spain","Valencia","ES_VC12.05.2020","12.05.2020","f","60",10,"Count","Cases",1052
"1238","Spain","Valencia","ES_VC12.05.2020","12.05.2020","f","70",10,"Count","Cases",874
"1239","Spain","Valencia","ES_VC12.05.2020","12.05.2020","f","80",10,"Count","Cases",1089
"1240","Spain","Valencia","ES_VC12.05.2020","12.05.2020","f","90",15,"Count","Cases",565
"1241","Spain","Valencia","ES_VC13.05.2020","13.05.2020","m","0",10,"Count","Deaths",0
"1242","Spain","Valencia","ES_VC13.05.2020","13.05.2020","m","10",10,"Count","Deaths",0
"1243","Spain","Valencia","ES_VC13.05.2020","13.05.2020","m","20",10,"Count","Deaths",1
"1244","Spain","Valencia","ES_VC13.05.2020","13.05.2020","m","30",10,"Count","Deaths",6
"1245","Spain","Valencia","ES_VC13.05.2020","13.05.2020","m","40",10,"Count","Deaths",6
"1246","Spain","Valencia","ES_VC13.05.2020","13.05.2020","m","50",10,"Count","Deaths",27
"1247","Spain","Valencia","ES_VC13.05.2020","13.05.2020","m","60",10,"Count","Deaths",101
"1248","Spain","Valencia","ES_VC13.05.2020","13.05.2020","m","70",10,"Count","Deaths",254
"1249","Spain","Valencia","ES_VC13.05.2020","13.05.2020","m","80",10,"Count","Deaths",279
"1250","Spain","Valencia","ES_VC13.05.2020","13.05.2020","m","90",15,"Count","Deaths",91
"1251","Spain","Valencia","ES_VC13.05.2020","13.05.2020","f","0",10,"Count","Deaths",0
"1252","Spain","Valencia","ES_VC13.05.2020","13.05.2020","f","10",10,"Count","Deaths",1
"1253","Spain","Valencia","ES_VC13.05.2020","13.05.2020","f","20",10,"Count","Deaths",0
"1254","Spain","Valencia","ES_VC13.05.2020","13.05.2020","f","30",10,"Count","Deaths",1
"1255","Spain","Valencia","ES_VC13.05.2020","13.05.2020","f","40",10,"Count","Deaths",3
"1256","Spain","Valencia","ES_VC13.05.2020","13.05.2020","f","50",10,"Count","Deaths",12
"1257","Spain","Valencia","ES_VC13.05.2020","13.05.2020","f","60",10,"Count","Deaths",39
"1258","Spain","Valencia","ES_VC13.05.2020","13.05.2020","f","70",10,"Count","Deaths",119
"1259","Spain","Valencia","ES_VC13.05.2020","13.05.2020","f","80",10,"Count","Deaths",273
"1260","Spain","Valencia","ES_VC13.05.2020","13.05.2020","f","90",15,"Count","Deaths",151
"1261","Spain","Valencia","ES_VC13.05.2020","13.05.2020","m","0",10,"Count","Cases",50
"1262","Spain","Valencia","ES_VC13.05.2020","13.05.2020","m","10",10,"Count","Cases",57
"1263","Spain","Valencia","ES_VC13.05.2020","13.05.2020","m","20",10,"Count","Cases",299
"1264","Spain","Valencia","ES_VC13.05.2020","13.05.2020","m","30",10,"Count","Cases",623
"1265","Spain","Valencia","ES_VC13.05.2020","13.05.2020","m","40",10,"Count","Cases",940
"1266","Spain","Valencia","ES_VC13.05.2020","13.05.2020","m","50",10,"Count","Cases",1101
"1267","Spain","Valencia","ES_VC13.05.2020","13.05.2020","m","60",10,"Count","Cases",1137
"1268","Spain","Valencia","ES_VC13.05.2020","13.05.2020","m","70",10,"Count","Cases",1061
"1269","Spain","Valencia","ES_VC13.05.2020","13.05.2020","m","80",10,"Count","Cases",786
"1270","Spain","Valencia","ES_VC13.05.2020","13.05.2020","m","90",15,"Count","Cases",216
"1271","Spain","Valencia","ES_VC13.05.2020","13.05.2020","f","0",10,"Count","Cases",42
"1272","Spain","Valencia","ES_VC13.05.2020","13.05.2020","f","10",10,"Count","Cases",68
"1273","Spain","Valencia","ES_VC13.05.2020","13.05.2020","f","20",10,"Count","Cases",573
"1274","Spain","Valencia","ES_VC13.05.2020","13.05.2020","f","30",10,"Count","Cases",915
"1275","Spain","Valencia","ES_VC13.05.2020","13.05.2020","f","40",10,"Count","Cases",1242
"1276","Spain","Valencia","ES_VC13.05.2020","13.05.2020","f","50",10,"Count","Cases",1435
"1277","Spain","Valencia","ES_VC13.05.2020","13.05.2020","f","60",10,"Count","Cases",1055
"1278","Spain","Valencia","ES_VC13.05.2020","13.05.2020","f","70",10,"Count","Cases",882
"1279","Spain","Valencia","ES_VC13.05.2020","13.05.2020","f","80",10,"Count","Cases",1099
"1280","Spain","Valencia","ES_VC13.05.2020","13.05.2020","f","90",15,"Count","Cases",568
"1281","Spain","Valencia","ES_VC14.05.2020","14.05.2020","m","0",10,"Count","Deaths",0
"1282","Spain","Valencia","ES_VC14.05.2020","14.05.2020","m","10",10,"Count","Deaths",0
"1283","Spain","Valencia","ES_VC14.05.2020","14.05.2020","m","20",10,"Count","Deaths",1
"1284","Spain","Valencia","ES_VC14.05.2020","14.05.2020","m","30",10,"Count","Deaths",6
"1285","Spain","Valencia","ES_VC14.05.2020","14.05.2020","m","40",10,"Count","Deaths",6
"1286","Spain","Valencia","ES_VC14.05.2020","14.05.2020","m","50",10,"Count","Deaths",27
"1287","Spain","Valencia","ES_VC14.05.2020","14.05.2020","m","60",10,"Count","Deaths",101
"1288","Spain","Valencia","ES_VC14.05.2020","14.05.2020","m","70",10,"Count","Deaths",254
"1289","Spain","Valencia","ES_VC14.05.2020","14.05.2020","m","80",10,"Count","Deaths",280
"1290","Spain","Valencia","ES_VC14.05.2020","14.05.2020","m","90",15,"Count","Deaths",92
"1291","Spain","Valencia","ES_VC14.05.2020","14.05.2020","f","0",10,"Count","Deaths",0
"1292","Spain","Valencia","ES_VC14.05.2020","14.05.2020","f","10",10,"Count","Deaths",1
"1293","Spain","Valencia","ES_VC14.05.2020","14.05.2020","f","20",10,"Count","Deaths",0
"1294","Spain","Valencia","ES_VC14.05.2020","14.05.2020","f","30",10,"Count","Deaths",1
"1295","Spain","Valencia","ES_VC14.05.2020","14.05.2020","f","40",10,"Count","Deaths",3
"1296","Spain","Valencia","ES_VC14.05.2020","14.05.2020","f","50",10,"Count","Deaths",13
"1297","Spain","Valencia","ES_VC14.05.2020","14.05.2020","f","60",10,"Count","Deaths",40
"1298","Spain","Valencia","ES_VC14.05.2020","14.05.2020","f","70",10,"Count","Deaths",119
"1299","Spain","Valencia","ES_VC14.05.2020","14.05.2020","f","80",10,"Count","Deaths",277
"1300","Spain","Valencia","ES_VC14.05.2020","14.05.2020","f","90",15,"Count","Deaths",152
"1301","Spain","Valencia","ES_VC14.05.2020","14.05.2020","m","0",10,"Count","Cases",50
"1302","Spain","Valencia","ES_VC14.05.2020","14.05.2020","m","10",10,"Count","Cases",61
"1303","Spain","Valencia","ES_VC14.05.2020","14.05.2020","m","20",10,"Count","Cases",317
"1304","Spain","Valencia","ES_VC14.05.2020","14.05.2020","m","30",10,"Count","Cases",643
"1305","Spain","Valencia","ES_VC14.05.2020","14.05.2020","m","40",10,"Count","Cases",966
"1306","Spain","Valencia","ES_VC14.05.2020","14.05.2020","m","50",10,"Count","Cases",1119
"1307","Spain","Valencia","ES_VC14.05.2020","14.05.2020","m","60",10,"Count","Cases",1153
"1308","Spain","Valencia","ES_VC14.05.2020","14.05.2020","m","70",10,"Count","Cases",1068
"1309","Spain","Valencia","ES_VC14.05.2020","14.05.2020","m","80",10,"Count","Cases",790
"1310","Spain","Valencia","ES_VC14.05.2020","14.05.2020","m","90",15,"Count","Cases",218
"1311","Spain","Valencia","ES_VC14.05.2020","14.05.2020","f","0",10,"Count","Cases",43
"1312","Spain","Valencia","ES_VC14.05.2020","14.05.2020","f","10",10,"Count","Cases",70
"1313","Spain","Valencia","ES_VC14.05.2020","14.05.2020","f","20",10,"Count","Cases",583
"1314","Spain","Valencia","ES_VC14.05.2020","14.05.2020","f","30",10,"Count","Cases",938
"1315","Spain","Valencia","ES_VC14.05.2020","14.05.2020","f","40",10,"Count","Cases",1265
"1316","Spain","Valencia","ES_VC14.05.2020","14.05.2020","f","50",10,"Count","Cases",1468
"1317","Spain","Valencia","ES_VC14.05.2020","14.05.2020","f","60",10,"Count","Cases",1070
"1318","Spain","Valencia","ES_VC14.05.2020","14.05.2020","f","70",10,"Count","Cases",886
"1319","Spain","Valencia","ES_VC14.05.2020","14.05.2020","f","80",10,"Count","Cases",1109
"1320","Spain","Valencia","ES_VC14.05.2020","14.05.2020","f","90",15,"Count","Cases",570
"1321","Spain","Valencia","ES_VC15.05.2020","15.05.2020","m","0",10,"Count","Deaths",0
"1322","Spain","Valencia","ES_VC15.05.2020","15.05.2020","m","10",10,"Count","Deaths",0
"1323","Spain","Valencia","ES_VC15.05.2020","15.05.2020","m","20",10,"Count","Deaths",1
"1324","Spain","Valencia","ES_VC15.05.2020","15.05.2020","m","30",10,"Count","Deaths",6
"1325","Spain","Valencia","ES_VC15.05.2020","15.05.2020","m","40",10,"Count","Deaths",6
"1326","Spain","Valencia","ES_VC15.05.2020","15.05.2020","m","50",10,"Count","Deaths",27
"1327","Spain","Valencia","ES_VC15.05.2020","15.05.2020","m","60",10,"Count","Deaths",102
"1328","Spain","Valencia","ES_VC15.05.2020","15.05.2020","m","70",10,"Count","Deaths",254
"1329","Spain","Valencia","ES_VC15.05.2020","15.05.2020","m","80",10,"Count","Deaths",281
"1330","Spain","Valencia","ES_VC15.05.2020","15.05.2020","m","90",15,"Count","Deaths",93
"1331","Spain","Valencia","ES_VC15.05.2020","15.05.2020","f","0",10,"Count","Deaths",0
"1332","Spain","Valencia","ES_VC15.05.2020","15.05.2020","f","10",10,"Count","Deaths",1
"1333","Spain","Valencia","ES_VC15.05.2020","15.05.2020","f","20",10,"Count","Deaths",0
"1334","Spain","Valencia","ES_VC15.05.2020","15.05.2020","f","30",10,"Count","Deaths",1
"1335","Spain","Valencia","ES_VC15.05.2020","15.05.2020","f","40",10,"Count","Deaths",3
"1336","Spain","Valencia","ES_VC15.05.2020","15.05.2020","f","50",10,"Count","Deaths",13
"1337","Spain","Valencia","ES_VC15.05.2020","15.05.2020","f","60",10,"Count","Deaths",41
"1338","Spain","Valencia","ES_VC15.05.2020","15.05.2020","f","70",10,"Count","Deaths",119
"1339","Spain","Valencia","ES_VC15.05.2020","15.05.2020","f","80",10,"Count","Deaths",278
"1340","Spain","Valencia","ES_VC15.05.2020","15.05.2020","f","90",15,"Count","Deaths",155
"1341","Spain","Valencia","ES_VC15.05.2020","15.05.2020","m","0",10,"Count","Cases",52
"1342","Spain","Valencia","ES_VC15.05.2020","15.05.2020","m","10",10,"Count","Cases",61
"1343","Spain","Valencia","ES_VC15.05.2020","15.05.2020","m","20",10,"Count","Cases",322
"1344","Spain","Valencia","ES_VC15.05.2020","15.05.2020","m","30",10,"Count","Cases",655
"1345","Spain","Valencia","ES_VC15.05.2020","15.05.2020","m","40",10,"Count","Cases",977
"1346","Spain","Valencia","ES_VC15.05.2020","15.05.2020","m","50",10,"Count","Cases",1125
"1347","Spain","Valencia","ES_VC15.05.2020","15.05.2020","m","60",10,"Count","Cases",1163
"1348","Spain","Valencia","ES_VC15.05.2020","15.05.2020","m","70",10,"Count","Cases",1070
"1349","Spain","Valencia","ES_VC15.05.2020","15.05.2020","m","80",10,"Count","Cases",793
"1350","Spain","Valencia","ES_VC15.05.2020","15.05.2020","m","90",15,"Count","Cases",219
"1351","Spain","Valencia","ES_VC15.05.2020","15.05.2020","f","0",10,"Count","Cases",43
"1352","Spain","Valencia","ES_VC15.05.2020","15.05.2020","f","10",10,"Count","Cases",73
"1353","Spain","Valencia","ES_VC15.05.2020","15.05.2020","f","20",10,"Count","Cases",593
"1354","Spain","Valencia","ES_VC15.05.2020","15.05.2020","f","30",10,"Count","Cases",966
"1355","Spain","Valencia","ES_VC15.05.2020","15.05.2020","f","40",10,"Count","Cases",1277
"1356","Spain","Valencia","ES_VC15.05.2020","15.05.2020","f","50",10,"Count","Cases",1480
"1357","Spain","Valencia","ES_VC15.05.2020","15.05.2020","f","60",10,"Count","Cases",1081
"1358","Spain","Valencia","ES_VC15.05.2020","15.05.2020","f","70",10,"Count","Cases",892
"1359","Spain","Valencia","ES_VC15.05.2020","15.05.2020","f","80",10,"Count","Cases",1115
"1360","Spain","Valencia","ES_VC15.05.2020","15.05.2020","f","90",15,"Count","Cases",574
"1361","Spain","Valencia","ES_VC16.05.2020","16.05.2020","m","0",10,"Count","Deaths",0
"1362","Spain","Valencia","ES_VC16.05.2020","16.05.2020","m","10",10,"Count","Deaths",0
"1363","Spain","Valencia","ES_VC16.05.2020","16.05.2020","m","20",10,"Count","Deaths",1
"1364","Spain","Valencia","ES_VC16.05.2020","16.05.2020","m","30",10,"Count","Deaths",6
"1365","Spain","Valencia","ES_VC16.05.2020","16.05.2020","m","40",10,"Count","Deaths",6
"1366","Spain","Valencia","ES_VC16.05.2020","16.05.2020","m","50",10,"Count","Deaths",27
"1367","Spain","Valencia","ES_VC16.05.2020","16.05.2020","m","60",10,"Count","Deaths",102
"1368","Spain","Valencia","ES_VC16.05.2020","16.05.2020","m","70",10,"Count","Deaths",254
"1369","Spain","Valencia","ES_VC16.05.2020","16.05.2020","m","80",10,"Count","Deaths",282
"1370","Spain","Valencia","ES_VC16.05.2020","16.05.2020","m","90",15,"Count","Deaths",93
"1371","Spain","Valencia","ES_VC16.05.2020","16.05.2020","f","0",10,"Count","Deaths",0
"1372","Spain","Valencia","ES_VC16.05.2020","16.05.2020","f","10",10,"Count","Deaths",1
"1373","Spain","Valencia","ES_VC16.05.2020","16.05.2020","f","20",10,"Count","Deaths",0
"1374","Spain","Valencia","ES_VC16.05.2020","16.05.2020","f","30",10,"Count","Deaths",1
"1375","Spain","Valencia","ES_VC16.05.2020","16.05.2020","f","40",10,"Count","Deaths",3
"1376","Spain","Valencia","ES_VC16.05.2020","16.05.2020","f","50",10,"Count","Deaths",13
"1377","Spain","Valencia","ES_VC16.05.2020","16.05.2020","f","60",10,"Count","Deaths",41
"1378","Spain","Valencia","ES_VC16.05.2020","16.05.2020","f","70",10,"Count","Deaths",121
"1379","Spain","Valencia","ES_VC16.05.2020","16.05.2020","f","80",10,"Count","Deaths",278
"1380","Spain","Valencia","ES_VC16.05.2020","16.05.2020","f","90",15,"Count","Deaths",155
"1381","Spain","Valencia","ES_VC16.05.2020","16.05.2020","m","0",10,"Count","Cases",54
"1382","Spain","Valencia","ES_VC16.05.2020","16.05.2020","m","10",10,"Count","Cases",64
"1383","Spain","Valencia","ES_VC16.05.2020","16.05.2020","m","20",10,"Count","Cases",328
"1384","Spain","Valencia","ES_VC16.05.2020","16.05.2020","m","30",10,"Count","Cases",665
"1385","Spain","Valencia","ES_VC16.05.2020","16.05.2020","m","40",10,"Count","Cases",994
"1386","Spain","Valencia","ES_VC16.05.2020","16.05.2020","m","50",10,"Count","Cases",1139
"1387","Spain","Valencia","ES_VC16.05.2020","16.05.2020","m","60",10,"Count","Cases",1169
"1388","Spain","Valencia","ES_VC16.05.2020","16.05.2020","m","70",10,"Count","Cases",1077
"1389","Spain","Valencia","ES_VC16.05.2020","16.05.2020","m","80",10,"Count","Cases",799
"1390","Spain","Valencia","ES_VC16.05.2020","16.05.2020","m","90",15,"Count","Cases",220
"1391","Spain","Valencia","ES_VC16.05.2020","16.05.2020","f","0",10,"Count","Cases",44
"1392","Spain","Valencia","ES_VC16.05.2020","16.05.2020","f","10",10,"Count","Cases",78
"1393","Spain","Valencia","ES_VC16.05.2020","16.05.2020","f","20",10,"Count","Cases",600
"1394","Spain","Valencia","ES_VC16.05.2020","16.05.2020","f","30",10,"Count","Cases",976
"1395","Spain","Valencia","ES_VC16.05.2020","16.05.2020","f","40",10,"Count","Cases",1289
"1396","Spain","Valencia","ES_VC16.05.2020","16.05.2020","f","50",10,"Count","Cases",1497
"1397","Spain","Valencia","ES_VC16.05.2020","16.05.2020","f","60",10,"Count","Cases",1092
"1398","Spain","Valencia","ES_VC16.05.2020","16.05.2020","f","70",10,"Count","Cases",899
"1399","Spain","Valencia","ES_VC16.05.2020","16.05.2020","f","80",10,"Count","Cases",1117
"1400","Spain","Valencia","ES_VC16.05.2020","16.05.2020","f","90",15,"Count","Cases",575
